,ticker,Data da Informação sobre detalhamento do número de cotistas¹,Número de cotistas,Pessoa física,Pessoa jurídica não financeira,Banco comercial,Corretora ou distribuidora,Outras pessoas jurídicas financeiras,Investidores não residentes,Entidade aberta de previdência complementar,Entidade fechada de previdência complementar,Regime próprio de previdência dos servidores públicos,Sociedade seguradora ou resseguradora,Sociedade de capitalização e de arrendamento mercantil,Fundos de investimento imobiliário,Outros fundos de investimento,Cotistas de distribuidores do fundo (distribuição por conta e ordem),Outros tipos de cotistas não relacionados,Ativo – R$,Patrimônio Líquido – R$,Número de Cotas Emitidas,Valor Patrimonial das Cotas – R$,Despesas com a taxa de administração em relação ao patrimônio líquido do mês (%),Despesas com o agente custodiante em relação ao patrimônio líquido do mês (%),Rentabilidade Efetiva Mensal (%),Rentabilidade Patrimonial do Mês de Referência² (%),Dividend Yield do Mês de Referência³ (%),Amortizações de cotas do Mês de Referência⁴ (%),Informações do Ativo,"Total mantido para as Necessidades de Liquidez (art. 46, § único, ICVM 472/08)",Disponibilidades,Títulos Públicos,Títulos Privados,Fundos de Renda Fixa,Total investido,Direitos reais sobre bens imóveis,Terrenos,Imóveis para Renda Acabados,Imóveis para Renda em Construção,Imóveis para Venda Acabados,Imóveis para Venda em Construção,Outros direitos reais,Ações,Debêntures,"Bônus de Subscrição, seus cupons, direitos, recibos de subscrição e certificados de desdobramentos",Certificados de Depósitos de Valores Mobiliários,Fundo de Ações (FIA),Fundo de Investimento em Participações (FIP),Fundo de Investimento Imobiliário (FII),Fundo de Investimento em Direitos Creditórios (FIDC),Outras cotas de Fundos de Investimento,Notas Promissórias,Notas Comerciais,Ações de Sociedades cujo único propósito se enquadra entre as atividades permitidas aos FII,Cotas de Sociedades que se enquadre entre as atividades permitidas aos FII,Certificados de Potencial Adicional de Construção (CEPAC),"Certificado de Recebíveis Imobiliários ""CRI"" (se FIAGRO, Certificado de Recebíveis do Agronegócio ""CRA"")",Letras Hipotecárias,"Letras de Crédito Imobiliário ""LCI"" (se FIAGRO, Letras de Crédito do Agronegócio ""LCA"")",Letra Imobiliária Garantida (LIG),Outros Valores Mobiliários,Valores a Receber,Contas a Receber por Aluguéis,Contas a Receber por Venda de Imóveis,Outros Valores a Receber,Informações do Passivo,Rendimentos a distribuir,Taxa de administração a pagar,Taxa de performance a pagar,Obrigações por aquisição de imóveis,Adiantamento por venda de imóveis,Adiantamento de valores de aluguéis,Obrigações por securitização de recebíveis,Instrumentos financeiros derivativos,Provisões para contingências,Outros valores a pagar,"Provisões por garantias prestadas (fiança, aval, aceite ou outra coobrigação)",Total dos Passivos,Valor total dos imóveis objeto de ônus reais,Valor total das garantias prestadas com operacões da classe,"Valor total das garantias prestadas com operações de cotistas (art. 32, § 3º, Anexo normativo III)",Cédulas de Debêntures,Total do passivo,Certificado de Recebíveis Imobiliários (CRI),Letras de Crédito Imobiliário (LCI),Data,Ano_Quarter
29,AGRX,31/05/2024,19.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.635,"180.598.609,91","180.210.947,97","17.903.151,0000","10,065879","0,0847%","0,0014%","0,0396%","0,0396%",0.0,0,Valor (R$),"1.992.803,62","0,00","0,00","0,00","1.992.803,62","178.578.246,12","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","18.256.822,78","0,00","0,00",0,"0,00","0,00","0,00","160.321.423,34","0,00","0,00","0,00","0,00","27.560,17","0,00","0,00","27.560,17",Valor (R$),"0,00","152.682,32","230.699,08","0,00","0,00","0,00","0,00","0,00","0,00","4.280,54",0,0,0,0,0,"0,00","387.661,94",0,0,2024-05-31 00:00:00,2024.0-2.0
30,AGRX,30/04/2024,19.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.322,"180.476.565,00","180.139.693,74","17.903.151,0000","10,061899","0,0887%","0,0014%","0,0354%","0,0354%",0.0,0,Valor (R$),"2.751.692,36","0,00","0,00","0,00","2.751.692,36","174.773.110,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","20.232.379,98","0,00","0,00",0,"0,00","0,00","0,00","154.540.731,00","0,00","0,00","0,00","0,00","2.951.761,66","0,00","0,00","2.951.761,66",Valor (R$),"0,00","159.782,81","172.807,91","0,00","0,00","0,00","0,00","0,00","0,00","4.280,54",0,0,0,0,0,"0,00","336.871,26",0,0,2024-04-30 00:00:00,2024.0-2.0
31,AGRX,28/03/2024,20.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.975,"180.373.969,54","180.075.980,33","17.903.151,0000","10,058340","0,0790%","0,0014%","-0,0771%","-0,0771%",0.0,0,Valor (R$),"917.760,53","0,00","0,00","0,00","917.760,53","179.456.044,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","20.202.927,78","0,00","0,00",0,"0,00","0,00","0,00","159.253.116,73","0,00","0,00","0,00","0,00","164,50","0,00","0,00","164,50",Valor (R$),"0,00","142.251,19","151.457,48","0,00","0,00","0,00","0,00","0,00","0,00","4.280,54",0,0,0,0,0,"0,00","297.989,21",0,0,2024-03-28 00:00:00,2024.0-1.0
32,AGRX,28/03/2024,20.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.975,"180.373.969,54","180.075.980,33","14.277.661,0000","12,612429","0,0790%","0,0014%","25,2961%","25,2961%",0.0,0,Valor (R$),"917.760,53","0,00","0,00","0,00","917.760,53","179.456.044,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","20.202.927,78","0,00","0,00",0,"0,00","0,00","0,00","159.253.116,73","0,00","0,00","0,00","0,00","164,50","0,00","0,00","164,50",Valor (R$),"0,00","142.251,19","151.457,48","0,00","0,00","0,00","0,00","0,00","0,00","4.280,54",0,0,0,0,0,"0,00","297.989,21",0,0,2024-03-28 00:00:00,2024.0-1.0
33,AGRX,29/02/2024,19.025,19.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"143.938.174,82","143.720.394,81","14.277.661,0000","10,066102","0,0706%","0,0018%","-0,4827%","-0,4827%",0.0,0,Valor (R$),"133.200.263,69","0,00","0,00","123.933.270,21","9.266.993,48","10.737.911,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10.737.911,13","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Valor (R$),"0,00","101.536,40","110.046,43","0,00","0,00","0,00","0,00","0,00","0,00","6.197,18",0,0,0,0,0,"0,00","217.780,01",0,0,2024-02-29 00:00:00,2024.0-1.0
34,AGRX,31/01/2024,17.873,17.846,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"144.543.881,69","144.417.495,94","14.277.661,0000","10,114927","0,0827%","0,0017%","0,0851%","0,0851%",0.0,0,Valor (R$),"132.433.852,96","4.444,83","0,00","130.108.872,49","2.320.535,64","12.110.028,73","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","12.110.028,73","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Valor (R$),"0,00","119.368,35","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.017,40",0,0,0,0,0,"0,00","126.385,75",0,0,2024-01-31 00:00:00,2024.0-1.0
35,AGRX,29/12/2023,17.196,17.169,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"144.687.687,96","144.301.915,48","14.278.370,0000","10,106330","0,0645%","0,0014%","-0,4518%","-0,4518%",0.0,0,Valor (R$),"132.381.729,03","192,16","0,00","128.980.003,74","3.401.533,13","12.305.958,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","12.305.958,93","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Valor (R$),"0,00","93.054,24","290.606,35","0,00","0,00","0,00","0,00","0,00","0,00","2.111,89",0,0,0,0,0,"0,00","385.772,48",0,0,2023-12-29 00:00:00,2023.0-4.0
36,AGRX,30/11/2023,13.936,13.919,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"100.407.181,06","100.327.782,08","9.882.373,0000","10,152195","0,0771%","0,0020%","-0,2014%","-0,2014%",0.0,0,Valor (R$),"91.785.170,15","0,00","0,00","86.165.012,85","5.620.157,30","8.618.449,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.618.449,21","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3.561,70","0,00","0,00","3.561,70",Valor (R$),"0,00","77.398,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","79.398,98",0,0,2023-11-30 00:00:00,2023.0-4.0
37,AGRX,31/10/2023,12.516,12.497,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,"97.345.385,35","97.262.788,63","9.561.172,0000","10,172685","0,0829%","0,0021%","0,0170%","0,0170%",0.0,0,Valor (R$),"88.450.778,37","281,87","0,00","86.505.897,06","1.944.599,44","8.497.490,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.497.490,21","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","397.116,77","0,00","0,00","397.116,77",Valor (R$),"0,00","80.596,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","82.596,72",0,0,2023-10-31 00:00:00,2023.0-4.0
38,AGRX,31/05/2023,3.148,4.659,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,"66.453.159,01","66.211.065,24","6.435.237,0000","10,288831","0,0865%","0,0030%","0,3967%","0,3967%",0.0,0,Valor (R$),"66.439.759,15","431,88","0,00","56.939.577,18","9.499.750,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","13.399,86","0,00","0,00","13.399,86",Valor (R$),"0,00","57.290,55","182.803,22","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","242.093,77",0,0,2023-05-31 00:00:00,2023.0-2.0
39,AGRX,31/08/2023,10.718,10.701,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"97.537.933,04","97.447.710,04","9.561.172,0000","10,192026","0,0905%","0,0021%","0,5348%","0,5348%",0.0,0,Valor (R$),"89.063.370,53","0,00","0,00","86.030.301,35","3.033.069,18","8.467.814,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.467.814,30","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6.748,21","0,00","0,00","6.748,21",Valor (R$),"0,00","88.223,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","90.223,00",0,0,2023-08-31 00:00:00,2023.0-3.0
40,AGRX,31/07/2023,9.465,9.449,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,"96.881.472,62","96.798.958,86","9.561.172,0000","10,124173","0,0832%","0,0021%","-0,1345%","-0,1345%",0.0,0,Valor (R$),"88.545.843,97","58.315,81","0,00","84.790.483,54","3.697.044,62","8.325.508,15","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.325.508,15","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10.120,50","0,00","0,00","10.120,50",Valor (R$),"0,00","80.513,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","82.513,76",0,0,2023-07-31 00:00:00,2023.0-3.0
41,AGRX,30/06/2023,7.678,7.659,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,"96.992.295,28","96.929.304,10","9.561.172,0000","10,137806","0,0629%","0,0021%","-0,7175%","-0,7175%",0.0,0,Valor (R$),"87.446.866,26","3.593,70","16.272.651,08","71.170.621,48","0,00","9.533.487,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.533.487,09","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11.941,93","0,00","0,00","11.941,93",Valor (R$),"0,00","60.991,18","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","62.991,18",0,0,2023-06-30 00:00:00,2023.0-2.0
42,AGRX,28/04/2023,3.148,6.879,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,"66.156.244,80","65.947.420,51","6.435.237,0000","10,247862","0,0713%","0,0030%","-0,4846%","-0,4846%",0.0,0,Valor (R$),"66.156.244,80","230,90","0,00","63.590.154,86","2.565.859,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Valor (R$),"0,00","47.047,66","159.776,63","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","208.824,29",0,0,2023-04-28 00:00:00,2023.0-2.0
43,AGRX,29/09/2023,11.594,11.576,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"97.325.227,84","97.246.274,57","9.561.172,0000","10,170958","0,0791%","0,0021%","-0,2067%","-0,2067%",0.0,0,Valor (R$),"88.858.843,60","54,39","0,00","86.409.869,06","2.448.920,15","8.461.489,73","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.461.489,73","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.894,51","0,00","0,00","4.894,51",Valor (R$),"0,00","76.953,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","78.953,27",0,0,2023-09-29 00:00:00,2023.0-3.0
44,AGRX,29/09/2023,11.594,11.576,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"97.325.227,84","97.246.274,57","9.561.172,0000","10,170958","0,0791%","0,0021%","-0,2067%","-0,2067%",0.0,0,Valor (R$),"88.858.843,60","54,39","0,00","86.409.869,06","2.448.920,15","8.461.489,73","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.461.489,73","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.894,51","0,00","0,00","4.894,51",Valor (R$),"0,00","76.953,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","78.953,27",0,0,2023-09-29 00:00:00,2023.0-3.0
45,AGRX,31/08/2023,10.718,10.701,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"97.537.933,04","97.447.710,04","9.561.172,0000","10,192026","0,0905%","0,0021%","0,5348%","0,5348%",0.0,0,Valor (R$),"89.063.370,53","0,00","0,00","86.030.301,35","3.033.069,18","8.467.814,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.467.814,30","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","6.748,21","0,00","0,00","6.748,21",Valor (R$),"0,00","88.223,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","90.223,00",0,0,2023-08-31 00:00:00,2023.0-3.0
46,AGRX,31/07/2023,9.465,9.449,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,"96.881.472,62","96.798.958,86","9.561.172,0000","10,124173","0,0832%","0,0021%","-0,1345%","-0,1345%",0.0,0,Valor (R$),"88.545.843,97","58.315,81","0,00","84.790.483,54","3.697.044,62","8.325.508,15","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","8.325.508,15","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10.120,50","0,00","0,00","10.120,50",Valor (R$),"0,00","80.513,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","82.513,76",0,0,2023-07-31 00:00:00,2023.0-3.0
47,AGRX,30/06/2023,7.678,7.659,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,"96.992.295,28","96.929.304,10","9.561.172,0000","10,137806","0,0629%","0,0021%","-0,7175%","-0,7175%",0.0,0,Valor (R$),"87.446.866,26","3.593,70","16.272.651,08","71.170.621,48","0,00","9.533.487,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","9.533.487,09","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","11.941,93","0,00","0,00","11.941,93",Valor (R$),"0,00","60.991,18","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","62.991,18",0,0,2023-06-30 00:00:00,2023.0-2.0
48,AGRX,31/05/2023,3.148,4.659,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,"66.453.159,01","66.211.065,24","6.435.237,0000","10,288831","0,0865%","0,0030%","0,3967%","0,3967%",0.0,0,Valor (R$),"66.439.759,15","431,88","0,00","56.939.577,18","9.499.750,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","13.399,86","0,00","0,00","13.399,86",Valor (R$),"0,00","57.290,55","182.803,22","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","242.093,77",0,0,2023-05-31 00:00:00,2023.0-2.0
49,AGRX,28/04/2023,3.148,6.879,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,"66.156.244,80","65.947.420,51","6.435.237,0000","10,247862","0,0713%","0,0030%","-0,4846%","-0,4846%",0.0,0,Valor (R$),"66.156.244,80","230,90","0,00","63.590.154,86","2.565.859,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Valor (R$),"0,00","47.047,66","159.776,63","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","208.824,29",0,0,2023-04-28 00:00:00,2023.0-2.0
50,AGRX,31/03/2023,3.148,3.137,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,"66.438.094,78","66.268.568,65","6.435.237,0000","10,297767","0,0868%","0,0030%","-0,5594%","-0,5594%",0.0,0,Valor (R$),"66.435.290,22","0,00","0,00","60.501.354,92","5.933.935,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","2.804,56","0,00","0,00","2.804,56",Valor (R$),"0,00","57.500,03","110.026,10","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","169.526,13",0,0,2023-03-31 00:00:00,2023.0-1.0
51,AGRX,28/02/2023,1.675,1.665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"56.483.093,03","56.397.467,95","5.446.034,0000","10,355695","0,0714%","0,0035%","-0,4092%","-0,4092%",0.0,0,Valor (R$),"56.481.123,12","0,00","0,00","55.568.922,33","912.200,79","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1.969,91","0,00","0,00","1.969,91",Valor (R$),"0,00","40.255,18","43.369,90","0,00","0,00","0,00","0,00","0,00","0,00","2.000,00",0,0,0,0,0,"0,00","85.625,08",0,0,2023-02-28 00:00:00,2023.0-1.0
52,AGRX,31/01/2023,1.315,1.306,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,"56.682.356,54","56.629.183,36","5.446.034,0000","10,398243","0,0868%","0,0040%","0,4790%","0,4790%",0.0,0,Valor (R$),"56.677.966,54","0,00","0,00","55.895.579,75","782.386,79","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.390,00","0,00","0,00","4.390,00",Valor (R$),"0,00","49.173,18","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.000,00",0,0,0,0,0,"0,00","53.173,18",0,0,2023-01-31 00:00:00,2023.0-1.0
53,AGRX,30/12/2022,1.144,1.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"56.410.545,56","56.359.233,03","5.446.034,0000","10,348674","0,0839%","0,0040%","0,4568%","0,4568%",0.0,0,Valor (R$),"56.407.093,18","167.275,92","0,00","55.123.343,38","1.116.473,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","3.452,38","0,00","0,00","3.452,38",Valor (R$),"0,00","47.312,53","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4.000,00",0,0,0,0,0,"0,00","51.312,53",0,0,2022-12-30 00:00:00,2022.0-4.0
54,AGRX,30/11/2022,727.0,771.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"51.622.847,47","51.575.877,36","5.006.579,0000","10,301621","0,0838%","0,0039%","-0,1271%","-0,1271%",0.0,"0,0000%",Valor (R$),"51.618.743,61","7.639,24","0,00","51.497.305,52","113.798,85","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","4.103,86","0,00","0,00","4.103,86",Valor (R$),"0,00","43.212,98","3.757,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,0,0,"0,00","46.970,11","0,00","0,00",2022-11-30 00:00:00,2022.0-4.0
55,AGRX,30/11/2022,727.0,771.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"51.622.847,47","51.575.877,36","4.725.648,0000","10,914033","0,0838%","0,0039%","5,8101%","5,8101%",0.0,"0,0000%",Valor (R$),"51.618.743,61","7.639,24","0,00","51.497.305,52","113.798,85","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","4.103,86","0,00","0,00","4.103,86",Valor (R$),"0,00","43.212,98","3.757,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,0,0,"0,00","46.970,11","0,00","0,00",2022-11-30 00:00:00,2022.0-4.0
56,AGRX,31/10/2022,727.0,535.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"48.891.559,47","48.743.805,86","4.725.648,0000","10,314735","0,0831%","0,0041%","1,2501%","1,2501%",0.0,"0,0000%",Valor (R$),"48.886.471,71","10,27","0,00","48.835.134,69","51.326,75","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","5.087,76","0,00","0,00","5.087,76",Valor (R$),"0,00","40.515,55","3.757,13","0,00","0,00","0,00","0,00","0,00","0,00","103.480,93",0,0,0,0,0,"0,00","147.753,61","0,00","0,00",2022-10-31 00:00:00,2022.0-4.0
57,AGRX,30/09/2022,540.0,535.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"48.780.112,46","48.630.579,91","4.725.648,0000","10,290775","0,0870%","0,0041%","1,0150%","1,0150%",0.0,"0,0000%",Valor (R$),"48.774.514,99","0,00","0,00","48.161.711,10","612.803,89","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","5.597,47","0,00","0,00","5.597,47",Valor (R$),"0,00","42.294,49","0,00","0,00","0,00","0,00","0,00","0,00","0,00","107.238,06",0,0,0,0,0,"0,00","149.532,55","0,00","0,00",2022-09-30 00:00:00,2022.0-3.0
58,AGRX,31/08/2022,214.0,206.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,"48.810.814,22","48.141.961,11","4.725.648,0000","10,187378","0,0920%","0,0042%","0,0000%","0,0000%",0.0,"0,0000%",Valor (R$),"38.099.295,95","2.391,76","0,00","37.613.796,28","483.107,91","10.499.667,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","10.499.667,70","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","0,00","211.850,57","0,00","0,00","211.850,57",Valor (R$),"0,00","44.284,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","624.569,04",0,0,0,0,0,"0,00","668.853,11","0,00","0,00",2022-08-31 00:00:00,2022.0-3.0
